iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.0846058310418,0.0838745338248,0.0846496016558,0.908416273791,0.908519553073,0.908379888268,0,0,0,0.575378055
10,0.0629283246485,0.0621871431836,0.0627541740247,0.908416273791,0.908519553073,0.908379888268,0,0,0,6.86180232
20,0.0431799738736,0.0423486342791,0.0431114451788,0.908416273791,0.908519553073,0.908379888268,0,0,0,13.396886037
30,0.0404176759584,0.0400788414867,0.0408191962941,0.908416273791,0.908519553073,0.908379888268,0,0,0,20.128442395
40,0.0257063531573,0.0257476016043,0.0258462233282,0.923520167627,0.925279329609,0.923184357542,0.285481239804,0.309677419355,0.285714285714,26.746009392
50,0.0254443710526,0.0258262297346,0.0254539920956,0.949711891042,0.948324022346,0.95,0.632183908046,0.610526315789,0.632443531828,33.779580622
60,0.0263566505724,0.0264035974576,0.0262586379643,0.915749956347,0.91655027933,0.919273743017,0.154250657318,0.161403508772,0.22102425876,40.532652424
70,0.0221423973441,0.0224104001829,0.0224760160889,0.948751527851,0.946927374302,0.949162011173,0.617090671885,0.591397849462,0.620833333333,47.015193529
80,0.0261424775474,0.0264385274138,0.0265053095134,0.91950410337,0.917248603352,0.917039106145,0.215986394558,0.174216027875,0.172701949861,53.645091309
90,0.0221251493807,0.0223745772752,0.0224730529127,0.946481578488,0.943086592179,0.944972067039,0.588866532529,0.548476454294,0.576344086022,60.363065325
100,0.020741610803,0.0211341764463,0.0213214505664,0.956172516152,0.954958100559,0.954748603352,0.699040767386,0.683046683047,0.684824902724,67.0370901
110,0.0208218669588,0.0212044723184,0.0213618378462,0.956783656365,0.954608938547,0.955865921788,0.706927175844,0.685990338164,0.694980694981,73.665256678
120,0.0231071982542,0.0234857242836,0.0234611083404,0.948838833595,0.947276536313,0.949441340782,0.616492146597,0.595174262735,0.623700623701,80.655280091
130,0.0218013161086,0.0222287504026,0.022343687107,0.954601012747,0.954608938547,0.953072625698,0.685610640871,0.68137254902,0.666666666667,87.49582762
140,0.0225250248584,0.0228960627064,0.0231318098847,0.952331063384,0.951117318436,0.950558659218,0.656171284635,0.637305699482,0.640973630832,94.358484419
150,0.0226956487182,0.0230752586179,0.0231393840113,0.948314999127,0.946578212291,0.949441340782,0.613577023499,0.587601078167,0.626804123711,101.054899362
160,0.0224713496383,0.0228032451149,0.0228522755407,0.94578313253,0.945181564246,0.946368715084,0.584615384615,0.572207084469,0.591489361702,107.784660698
170,0.0221303680212,0.0225624231315,0.0227130797862,0.953029509342,0.951466480447,0.951117318436,0.662060301508,0.640826873385,0.643584521385,114.447571421
180,0.023072017693,0.0234568305459,0.0235439822738,0.951021477213,0.947974860335,0.95,0.63922829582,0.602666666667,0.630927835052,121.13754554
190,0.0225015764684,0.0228215854258,0.022814632371,0.946568884233,0.945879888268,0.946648044693,0.592,0.579945799458,0.594479830149,128.079776304
200,0.0226123997106,0.0229624945448,0.0231597664079,0.950672254234,0.948324022346,0.950279329609,0.637588197563,0.606382978723,0.633744855967,134.750867917
210,0.0220272967569,0.0223713231863,0.022303422294,0.947005412956,0.946229050279,0.948044692737,0.597213005972,0.583783783784,0.609243697479,141.396687183
220,0.023812404618,0.0241053801925,0.024397300861,0.94412432338,0.941689944134,0.945251396648,0.57671957672,0.547425474255,0.588235294118,148.084767756
230,0.0218572247314,0.022217235306,0.0221213138493,0.94744194168,0.946229050279,0.948603351955,0.60290237467,0.583783783784,0.615062761506,154.69296658
240,0.0212748156158,0.0217000517811,0.0217178458581,0.95058494849,0.948324022346,0.950279329609,0.635778635779,0.606382978723,0.632231404959,161.174378049
250,0.0222836733268,0.0226995666434,0.0227517980983,0.950759559979,0.94937150838,0.950558659218,0.637532133676,0.617414248021,0.635051546392,167.909515232
260,0.0235743067884,0.0237969838946,0.0239502760284,0.93652872359,0.936103351955,0.935474860335,0.475090252708,0.463343108504,0.46403712297,174.554465408
270,0.0213232892584,0.0218580132669,0.0216349731156,0.94115592806,0.939944134078,0.941340782123,0.528671328671,0.511363636364,0.533333333333,181.448539196
280,0.0212405801223,0.0217221593668,0.0216032237838,0.944037017636,0.94343575419,0.943575418994,0.562457337884,0.552486187845,0.560869565217,188.254367335
290,0.021535508536,0.0219309378898,0.0219866459101,0.950846865724,0.948324022346,0.950279329609,0.637942122186,0.606382978723,0.632231404959,194.940728536
300,0.0212756755462,0.0218204528193,0.02155045009,0.940108259123,0.938198324022,0.940782122905,0.516220028209,0.489913544669,0.52466367713,201.766867916
310,0.0211545278655,0.0216554148402,0.0215156324127,0.944037017636,0.943086592179,0.943575418994,0.562457337884,0.548476454294,0.560869565217,208.798407962
320,0.0202044255712,0.0208136250464,0.0205920473176,0.948576916361,0.946578212291,0.948882681564,0.612754766601,0.587601078167,0.617954070981,215.577945943
330,0.0204871763909,0.0210327944976,0.0209296948903,0.950148419766,0.947625698324,0.950279329609,0.630420711974,0.598930481283,0.632231404959,222.192512677
340,0.0208231521015,0.0212836124685,0.0212876908115,0.955648681683,0.952164804469,0.955027932961,0.686806411837,0.647814910026,0.679920477137,228.955812137
350,0.0203243387027,0.0209042063187,0.0207035758623,0.946394272743,0.94343575419,0.945251396648,0.588471849866,0.552486187845,0.579399141631,235.749791571
360,0.0228163496899,0.0233943065199,0.0230690382688,0.921948664222,0.918994413408,0.922625698324,0.257475083056,0.205479452055,0.269129287599,242.499301817
370,0.0205392160097,0.0210960796133,0.0209585475781,0.949013445085,0.946578212291,0.947765363128,0.61629434954,0.587601078167,0.606315789474,249.295798898
380,0.020131158497,0.0207262098535,0.0205385452221,0.946656189977,0.945530726257,0.945810055866,0.591304347826,0.576086956522,0.58547008547,255.908105033
390,0.02025024238,0.0207921248283,0.0207039318596,0.953116815086,0.951466480447,0.952793296089,0.66119873817,0.638961038961,0.658585858586,262.642612801
400,0.0187450061473,0.0193724602775,0.0194235182029,0.963069669984,0.95844972067,0.962569832402,0.760881854155,0.72131147541,0.756363636364,269.426937538
410,0.0205626264016,0.0211321936666,0.0209666681531,0.947092718701,0.945879888268,0.945810055866,0.597609561753,0.579945799458,0.58547008547,276.198515362
420,0.0202164788815,0.0207182689353,0.0206551936708,0.950235725511,0.948324022346,0.950279329609,0.630829015544,0.606382978723,0.632231404959,283.125798335
430,0.0212530437818,0.0215990102909,0.0218872433288,0.94429893487,0.942737430168,0.94217877095,0.565395095368,0.544444444444,0.545054945055,289.764922581
440,0.0202221126733,0.0207609734782,0.0206317831277,0.946743495722,0.944832402235,0.944972067039,0.592245989305,0.568306010929,0.576344086022,296.581263456
450,0.0201775115709,0.0207250660368,0.0205845977056,0.946743495722,0.945181564246,0.945530726257,0.592245989305,0.572207084469,0.58244111349,303.319962529
460,0.0202626001515,0.0207361879364,0.0206619982939,0.948838833595,0.945879888268,0.947765363128,0.614980289093,0.579945799458,0.606315789474,310.132612846
470,0.0201849349549,0.0206923487141,0.0206186568401,0.950148419766,0.947974860335,0.949720670391,0.629461388709,0.602666666667,0.626556016598,317.006142612
480,0.0202006126176,0.0206325570261,0.0206380606199,0.951981840405,0.951466480447,0.951955307263,0.649681528662,0.638961038961,0.648979591837,323.797174066
490,0.0201709298084,0.0205996816998,0.0205906056847,0.952156451895,0.951466480447,0.951675977654,0.650955414013,0.638961038961,0.646216768916,330.489904464
500,0.0207584442767,0.021195105327,0.0213227924228,0.946306966998,0.944134078212,0.944413407821,0.588077695914,0.56043956044,0.570194384449,337.47465441
510,0.0201442201557,0.0206008710865,0.0205442086126,0.948838833595,0.945879888268,0.947765363128,0.614980289093,0.579945799458,0.606315789474,344.249469225
520,0.0198479449704,0.0203868435202,0.0202659625951,0.950235725511,0.947974860335,0.949720670391,0.630829015544,0.602666666667,0.626556016598,350.804901623
530,0.0203146423094,0.0206833846742,0.0207643549825,0.952331063384,0.951466480447,0.951396648045,0.652671755725,0.638961038961,0.643442622951,357.591703432
540,0.0201916251017,0.0206924648983,0.0206277324977,0.950061114021,0.947974860335,0.949720670391,0.629053177691,0.602666666667,0.626556016598,364.338666822
550,0.0201632949586,0.0206488424056,0.0206268763202,0.950148419766,0.948324022346,0.950279329609,0.630898513251,0.606382978723,0.633744855967,371.0295346
560,0.0202579407576,0.0207220108078,0.020795059497,0.952767592108,0.949022346369,0.951396648045,0.658243840809,0.615789473684,0.649193548387,377.743312762
570,0.0181775514506,0.0188939173496,0.0184762496723,0.949711891042,0.947276536313,0.948882681564,0.624511082138,0.595174262735,0.617954070981,384.48812115
580,0.018319814544,0.0189437120993,0.0187040330405,0.948402304872,0.945181564246,0.947765363128,0.610415293342,0.572207084469,0.606315789474,391.094826357
590,0.0183325284993,0.0189519710577,0.0187156031614,0.948402304872,0.945181564246,0.947765363128,0.610415293342,0.572207084469,0.606315789474,398.022237447
