iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.134232390057,0.133634865132,0.13471760774,0.359786973983,0.35998603352,0.357541899441,0.18112786153,0.184971098266,0.183818310859,0.03207992
10,0.134267601082,0.133690995135,0.134787148615,0.354286712066,0.35125698324,0.347765363128,0.172336615936,0.17201426025,0.168151050944,0.351246875
20,0.106043154952,0.105509451907,0.106538550445,0.78164833246,0.791201117318,0.775977653631,0.260278024253,0.26354679803,0.24765478424,0.664248399
30,0.105605387855,0.105064903485,0.10608194526,0.779465688842,0.789455307263,0.774581005587,0.257931844888,0.261933904529,0.24649859944,0.978984762
40,0.102800652568,0.102332089053,0.10344971077,0.796053780339,0.804469273743,0.784916201117,0.321718931475,0.320388349515,0.306306306306,1.292341543
50,0.102780046367,0.102316438389,0.103425314863,0.796664920552,0.805516759777,0.785754189944,0.322374163515,0.3215590743,0.307136404697,1.628180346
60,0.10513954307,0.104771674328,0.105807647419,0.777894185437,0.788407821229,0.777094972067,0.19595448799,0.202631578947,0.213017751479,1.956996168
70,0.102552136879,0.102030625094,0.103191437686,0.785926313951,0.792946927374,0.777932960894,0.323025952512,0.319173363949,0.315245478036,2.284719639
80,0.101977885857,0.101722564376,0.102585223117,0.806006635237,0.813547486034,0.795251396648,0.39156626506,0.384792626728,0.376170212766,2.595738054
90,0.0887989944081,0.0881644804547,0.089214064732,0.905535184215,0.90782122905,0.901955307263,0.465942744324,0.459016393443,0.448979591837,2.909534216
100,0.0879382319198,0.0872032078138,0.0882394494647,0.907543216344,0.911312849162,0.905586592179,0.395202741291,0.403755868545,0.396428571429,3.224964735
110,0.0865441734301,0.0858243394248,0.086887510709,0.907892439323,0.909217877095,0.906703910615,0.313597918022,0.297297297297,0.315573770492,3.549769063
120,0.0845095961475,0.0837732428836,0.0848249321875,0.909202025493,0.912709497207,0.908100558659,0.317585301837,0.313186813187,0.321649484536,3.878932449
130,0.0843179264983,0.083533972283,0.0846106300971,0.90859088528,0.911312849162,0.906983240223,0.315238718116,0.309782608696,0.319018404908,4.209339456
140,0.0836745631097,0.0828950350834,0.0839670282444,0.908678191025,0.911662011173,0.907262569832,0.315445026178,0.310626702997,0.319672131148,4.538619192
150,0.0836552291337,0.082880479835,0.0839496956629,0.908678191025,0.911662011173,0.907262569832,0.315445026178,0.310626702997,0.319672131148,4.854500118
160,0.083350755296,0.0825831218088,0.0836382529265,0.909987777196,0.913058659218,0.908659217877,0.314950166113,0.310249307479,0.32298136646,5.177883164
170,0.0826138869724,0.0818907170091,0.0830348990409,0.918718351668,0.922136871508,0.914525139665,0.444179104478,0.46265060241,0.433333333333,5.499368457
180,0.0818717188852,0.0811550248695,0.0823148585568,0.919766020604,0.923882681564,0.915083798883,0.443367655966,0.468292682927,0.430711610487,5.828439467
190,0.0810427051296,0.080330861881,0.0814416635102,0.919329491881,0.926675977654,0.914525139665,0.401554404145,0.450261780105,0.385542168675,6.165398781
200,0.0819782592633,0.0812838673342,0.0824074485646,0.917583376986,0.923184357542,0.912569832402,0.409261576971,0.452736318408,0.392233009709,6.496539611
210,0.0793952223804,0.0787760563296,0.0798843262728,0.920813689541,0.928770949721,0.915642458101,0.416720257235,0.46875,0.393574297189,6.81849377
220,0.0794171159359,0.0787972006102,0.0799036216484,0.920377160817,0.928072625698,0.915921787709,0.40932642487,0.457894736842,0.386965376782,7.134762594
230,0.0796565523074,0.0790350455465,0.080150840029,0.920202549328,0.928072625698,0.915921787709,0.409560723514,0.460732984293,0.389452332657,7.452336951
240,0.0792392809254,0.0786563008233,0.0797635024626,0.923607473372,0.928421787709,0.917318435754,0.468085106383,0.491315136476,0.439393939394,7.768245625
250,0.078377957474,0.0777940462974,0.0789147373591,0.925178976777,0.930516759777,0.919553072626,0.4828002414,0.506203473945,0.45247148289,8.094840349
260,0.0761780039162,0.0755445410312,0.0767123294883,0.92579011699,0.931215083799,0.920670391061,0.483596597813,0.508728179551,0.455938697318,8.420271514
270,0.0741528969123,0.0734886388311,0.0747064966476,0.925877422734,0.931215083799,0.920670391061,0.483890577508,0.508728179551,0.455938697318,8.744579497
280,0.0726455891693,0.0720025736353,0.0732226499234,0.926837785926,0.931913407821,0.921787709497,0.487148102815,0.511278195489,0.459459459459,9.062423438
290,0.0650017875987,0.0645414921871,0.0654668175626,0.929544264013,0.933659217877,0.925977653631,0.450646698434,0.475138121547,0.417582417582,9.382151633
300,0.0645749534436,0.0641000146381,0.0650438506898,0.929544264013,0.933659217877,0.925977653631,0.450646698434,0.475138121547,0.417582417582,9.697769013
310,0.062458141211,0.0621542584475,0.0625959121962,0.908416273791,0.908519553073,0.908379888268,0,0,0,10.023290972
320,0.0624413429593,0.0621353985464,0.062575811605,0.908416273791,0.908519553073,0.908379888268,0,0,0,10.3467503
330,0.0622008919471,0.0618925615933,0.0623329699915,0.908416273791,0.908519553073,0.908379888268,0,0,0,10.67340542
340,0.0621799972613,0.0618725543677,0.0623119388699,0.908416273791,0.908519553073,0.908379888268,0,0,0,10.986874821
350,0.0619269726322,0.0616737897642,0.0620034864757,0.908416273791,0.908519553073,0.908379888268,0,0,0,11.313152055
360,0.0618801891212,0.0616240554226,0.0619498638215,0.908416273791,0.908519553073,0.908379888268,0,0,0,11.638677148
370,0.0613861283177,0.061140166892,0.0614744746333,0.908416273791,0.908519553073,0.908379888268,0,0,0,11.965475169
380,0.0589688013947,0.0587041720154,0.0591254840408,0.908416273791,0.908519553073,0.908379888268,0,0,0,12.29929085
390,0.0583027396278,0.0580604419412,0.0584919739074,0.908416273791,0.908519553073,0.908379888268,0,0,0,12.631783181
400,0.0556585730588,0.0554071446073,0.0559469374952,0.908416273791,0.908519553073,0.908379888268,0,0,0,12.953991611
410,0.0565642762332,0.0562905188134,0.0568344452379,0.908416273791,0.908519553073,0.908379888268,0,0,0,13.269183032
420,0.0554545134352,0.0552030108321,0.0557414484685,0.908416273791,0.908519553073,0.908379888268,0,0,0,13.590928356
430,0.0538574848972,0.0535880137533,0.0541561299047,0.908416273791,0.908519553073,0.908379888268,0,0,0,13.907029467
440,0.0541584245971,0.0539183999893,0.0544696929259,0.908416273791,0.908519553073,0.908379888268,0,0,0,14.245948923
450,0.0531067480024,0.0528764612435,0.0534472429724,0.908416273791,0.908519553073,0.908379888268,0,0,0,14.571671695
460,0.0528110823824,0.0525610530983,0.0531394312848,0.908416273791,0.908519553073,0.908379888268,0,0,0,14.900039571
470,0.0518698241171,0.0515991391813,0.0521952275852,0.908416273791,0.908519553073,0.908379888268,0,0,0,15.215846672
480,0.0515201173689,0.0512572925367,0.0518592016262,0.908416273791,0.908519553073,0.908379888268,0,0,0,15.538268908
490,0.0514420627615,0.0512743804329,0.051800215618,0.908416273791,0.908519553073,0.908379888268,0,0,0,15.852858969
500,0.0514420627615,0.0512743804329,0.051800215618,0.908416273791,0.908519553073,0.908379888268,0,0,0,16.182400596
510,0.0487994831217,0.0485918043192,0.0490252498431,0.908416273791,0.908519553073,0.908379888268,0,0,0,16.506162501
520,0.0477106621715,0.0475521928604,0.0479661876706,0.908416273791,0.908519553073,0.908379888268,0,0,0,16.834994812
530,0.0470916743073,0.0469652397356,0.0473723123571,0.908416273791,0.908519553073,0.908379888268,0,0,0,17.150905804
540,0.0457840390691,0.0456795925177,0.0460844506897,0.908416273791,0.908519553073,0.908379888268,0,0,0,17.467197739
550,0.0455010233911,0.0453978276101,0.0457833831319,0.908416273791,0.908519553073,0.908379888268,0,0,0,17.779147204
560,0.0454771319962,0.045412043359,0.0457590064412,0.908416273791,0.908519553073,0.908379888268,0,0,0,18.10145202
570,0.0451787179406,0.0450812833706,0.0455082515017,0.908416273791,0.908519553073,0.908379888268,0,0,0,18.430200148
580,0.0430261440305,0.0430025256032,0.0433871333423,0.908416273791,0.908519553073,0.908379888268,0,0,0,18.777102944
590,0.0429629802283,0.0430311813814,0.0434178157672,0.908154356557,0.90782122905,0.90782122905,0.00189753320683,0.00751879699248,0,19.138332388
600,0.0429629802283,0.0430311813814,0.0434178157672,0.908154356557,0.90782122905,0.90782122905,0.00189753320683,0.00751879699248,0,19.465579966
610,0.0428595048858,0.0429071858079,0.0432944104533,0.908241662301,0.908170391061,0.908100558659,0.00189933523267,0.00754716981132,0,19.870708837
