iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.101506274811,0.098244363884,0.0997833767906,0.665095163262,0.680516759777,0.667877094972,0.256877179388,0.260307194826,0.259190031153,0.108568506
10,0.00911208865257,0.00917011463699,0.0105503566005,0.97834817531,0.97905027933,0.975418994413,0.877591312932,0.878048780488,0.861635220126,0.93493866
20,0.00787797154299,0.00854858967797,0.00929186975416,0.98000698446,0.979399441341,0.977094972067,0.886913580247,0.878850102669,0.871875,1.720824281
30,0.0075520227952,0.00844440471241,0.00926617597243,0.981054653396,0.979399441341,0.977374301676,0.893050763923,0.879345603272,0.872440944882,2.524802645
40,0.00743516076666,0.00820395341733,0.00926896842851,0.981578487865,0.980097765363,0.977094972067,0.896517900932,0.884381338742,0.873456790123,3.31763578
50,0.00735168890324,0.00819623914096,0.00921905750234,0.981927710843,0.981145251397,0.977932960894,0.898579127878,0.891129032258,0.878274268105,4.127705373
60,0.00729880967929,0.00813802758513,0.00924530786485,0.982102322333,0.981843575419,0.977094972067,0.899755501222,0.895582329317,0.874233128834,5.024304613
70,0.00727098993141,0.00814843408107,0.00917806639569,0.982015016588,0.980796089385,0.977653631285,0.899019607843,0.888438133874,0.876923076923,5.858255715
80,0.00723936799997,0.00811298311487,0.00915995882079,0.982102322333,0.980796089385,0.977932960894,0.899559039686,0.888438133874,0.878274268105,6.704353823
90,0.00720259248009,0.00813475924612,0.00917458599456,0.982364239567,0.980446927374,0.977932960894,0.900980392157,0.886178861789,0.878274268105,7.602308271
100,0.00716764451854,0.00810157233855,0.00915972235007,0.982364239567,0.980446927374,0.977653631285,0.901077375122,0.886639676113,0.876923076923,8.450577137
110,0.00713745712755,0.00809023260575,0.00913274709224,0.982538851056,0.980446927374,0.977932960894,0.902056807052,0.886639676113,0.878274268105,9.252324994
120,0.00711166548922,0.00808032404547,0.00916139732513,0.982538851056,0.980796089385,0.977653631285,0.902152641879,0.888888888889,0.876923076923,10.070701601
130,0.00708542015659,0.00807750898978,0.0091861489012,0.982538851056,0.980796089385,0.977374301676,0.902152641879,0.888888888889,0.875192604006,10.875000073
140,0.00706994070878,0.00808085850867,0.00919887427971,0.982538851056,0.980796089385,0.977094972067,0.902152641879,0.888888888889,0.873456790123,11.699584957
150,0.00705070713716,0.00804753405518,0.00920881800409,0.982713462546,0.980796089385,0.976815642458,0.903225806452,0.888888888889,0.872110939908,12.513009224
160,0.00703011054347,0.00800732673556,0.00922801218036,0.982713462546,0.980796089385,0.976536312849,0.9033203125,0.889336016097,0.870769230769,13.334670905
170,0.00702289391814,0.00800336779043,0.00924068491187,0.98297537978,0.981494413408,0.976815642458,0.904738641915,0.892929292929,0.872110939908,14.147194923
180,0.00700794260277,0.00801602834628,0.0092459941123,0.982800768291,0.981145251397,0.976536312849,0.903761602345,0.891129032258,0.870769230769,15.06214513
190,0.00697721896988,0.00801705640344,0.00929129442892,0.983149991269,0.981145251397,0.975977653631,0.905807711079,0.891129032258,0.868098159509,16.130437616
200,0.00695162833352,0.00807992702413,0.00919829607837,0.983062685525,0.980446927374,0.975977653631,0.905088062622,0.886178861789,0.867692307692,17.334134184
210,0.00691852527322,0.008063619639,0.00929399154019,0.983324602759,0.980446927374,0.975977653631,0.906783796974,0.886178861789,0.868098159509,18.254033645
220,0.00690316312689,0.00809724747549,0.00922308357758,0.983062685525,0.980446927374,0.97625698324,0.905180840665,0.886178861789,0.869431643625,19.215334893
230,0.00688521295733,0.00811032368062,0.00923724306473,0.983062685525,0.980446927374,0.976536312849,0.905088062622,0.886178861789,0.871165644172,20.323169789
240,0.00687018255516,0.00811058444361,0.00919762483079,0.983062685525,0.980446927374,0.976536312849,0.90499510284,0.885714285714,0.870769230769,21.256042611
250,0.00685728575335,0.00809530180058,0.00922014162523,0.983062685525,0.981145251397,0.976536312849,0.905088062622,0.890243902439,0.871165644172,22.188700204
260,0.00684274101677,0.00809988888194,0.00922619597633,0.983062685525,0.981843575419,0.97625698324,0.905180840665,0.894308943089,0.869431643625,23.094307837
270,0.00682788556407,0.00808418616595,0.00923735692519,0.983149991269,0.981843575419,0.975977653631,0.905531081743,0.894308943089,0.867692307692,24.01361221
280,0.00681009044567,0.00807696347161,0.00929441285411,0.983237297014,0.981843575419,0.975698324022,0.906066536204,0.894308943089,0.866359447005,24.947486632
290,0.00678892962507,0.00809318994593,0.00933650272802,0.983237297014,0.981843575419,0.97625698324,0.90597453477,0.894308943089,0.869029275809,25.836963665
300,0.00678342059625,0.00809701489122,0.00934486911082,0.983149991269,0.981843575419,0.975977653631,0.905438510534,0.894308943089,0.867692307692,26.72601346
310,0.00677544818035,0.00808745563824,0.0093354579484,0.983149991269,0.981843575419,0.97625698324,0.905345757724,0.894308943089,0.869029275809,27.848040388
320,0.00677094796066,0.00809278885924,0.00934355649872,0.983237297014,0.981843575419,0.97625698324,0.905789990186,0.894308943089,0.869029275809,29.205469275
330,0.0067657421489,0.00808008453779,0.00935010183741,0.983237297014,0.981843575419,0.975977653631,0.905882352941,0.894308943089,0.867692307692,30.964429548
340,0.00676066766737,0.00807743009229,0.00935362193642,0.983237297014,0.981843575419,0.975977653631,0.905882352941,0.894308943089,0.867692307692,32.066923521
350,0.00675386558434,0.00806794229637,0.00935429233358,0.983411908504,0.981843575419,0.975977653631,0.906862745098,0.894308943089,0.867692307692,33.271494719
360,0.00674601610212,0.00805993404734,0.00936825310964,0.983411908504,0.981843575419,0.975977653631,0.906771344455,0.894308943089,0.867692307692,34.366845972
