iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.16881642924,0.169332701483,0.170220678088,0.216430941156,0.222416201117,0.215363128492,0.186088691394,0.185144529821,0.185088482739,0.027326646
10,0.165740300479,0.166157986016,0.167121877194,0.240352715209,0.25,0.238268156425,0.190830465916,0.190045248869,0.189116859946,0.324141776
20,0.164446298065,0.164837806002,0.16581112697,0.240352715209,0.25,0.238268156425,0.190830465916,0.190045248869,0.189116859946,0.621715961
30,0.163536424777,0.163926331461,0.164883350206,0.247075257552,0.256634078212,0.243296089385,0.192206819033,0.191416635017,0.190134529148,0.915480043
40,0.164434459815,0.164847539304,0.16605452,0.273179675223,0.280726256983,0.268715083799,0.197280879375,0.1953125,0.19545175169,1.207609126
50,0.164920935436,0.165324602722,0.166580506445,0.273354286712,0.280726256983,0.268994413408,0.19731893143,0.1953125,0.195511835229,1.499223995
60,0.164462727942,0.164755402423,0.166240497252,0.283656364589,0.291899441341,0.280446927374,0.199434091131,0.197784810127,0.197507788162,1.790696785
70,0.1643903801,0.164686739728,0.166171453608,0.281997555439,0.290153631285,0.27905027933,0.198596764763,0.197394393999,0.197200622084,2.082618478
80,0.16057397841,0.160951261979,0.162341977575,0.299807927362,0.308310055866,0.293854748603,0.20246618934,0.200887454619,0.200506008855,2.379416061
90,0.16037721964,0.160751444443,0.16213327742,0.299982538851,0.309008379888,0.294134078212,0.202506465089,0.201049656843,0.200569440051,2.67767151
100,0.160376700763,0.160751064482,0.16213292222,0.299982538851,0.309008379888,0.294134078212,0.202506465089,0.201049656843,0.200569440051,2.977314958
110,0.160144156753,0.160532666904,0.161874849893,0.301554042256,0.308659217877,0.294413407821,0.202869669191,0.200968523002,0.200632911392,3.271107674
120,0.159859026027,0.160285024372,0.161616043284,0.30330015715,0.310055865922,0.296648044693,0.203274760383,0.2012934519,0.20114213198,3.567799078
130,0.16460985687,0.165153210108,0.166451695973,0.300506373319,0.307960893855,0.29217877095,0.202627388535,0.200806451613,0.200126262626,3.863352605
140,0.15765990155,0.157961952905,0.159462592203,0.317007159071,0.322974860335,0.308100558659,0.206350816679,0.204349610176,0.203792992607,4.16146251
150,0.166509650373,0.167232047835,0.168253877762,0.269338222455,0.280027932961,0.269832402235,0.196293095169,0.195160031226,0.195197044335,4.450209348
160,0.154426250929,0.154760960808,0.156178273263,0.33900820674,0.343575418994,0.332122905028,0.210778692797,0.20741989882,0.209063843864,4.742578528
170,0.143459356241,0.143940043126,0.145072976652,0.404924044002,0.40782122905,0.392737430168,0.226333711691,0.222731439047,0.224125624554,5.03286392
180,0.148354634638,0.148870005613,0.149898918465,0.366072987603,0.370460893855,0.35782122905,0.215959399633,0.214379084967,0.215626066189,5.342144023
190,0.140620309498,0.141040893068,0.142277202975,0.423170944648,0.428770949721,0.414804469274,0.23076027477,0.228301886792,0.230062477031,5.641893682
200,0.140363635055,0.140772630914,0.142013266816,0.423258250393,0.428770949721,0.414804469274,0.230787144853,0.228301886792,0.230062477031,5.93880435
210,0.139654913342,0.140069779808,0.141251487326,0.423520167627,0.428421787709,0.415083798883,0.230867792662,0.227465785748,0.230147058824,6.236818392
220,0.140705145367,0.141231930412,0.142268024027,0.414178452942,0.420041899441,0.404748603352,0.228380864765,0.225641025641,0.227058396808,6.534589236
230,0.138918031547,0.139342766822,0.140527775917,0.4289331238,0.433310055866,0.420670391061,0.232547225155,0.228978622328,0.231851851852,6.832950786
240,0.137654262842,0.138076523947,0.139277725434,0.451370700192,0.45844972067,0.441899441341,0.239593417231,0.237837837838,0.238567073171,7.133295944
250,0.134185005789,0.134553100149,0.135749801956,0.461847389558,0.469622905028,0.457262569832,0.242751842752,0.24087956022,0.243674581549,7.421235887
260,0.134027162005,0.134401847869,0.135601452494,0.463069669984,0.471019553073,0.458659217877,0.243170071376,0.241362043065,0.244149765991,7.718614596
270,0.134002607947,0.13437050177,0.135561981127,0.460101274664,0.470670391061,0.458379888268,0.242156862745,0.241241241241,0.244054580897,8.015321851
280,0.13299687974,0.133415961953,0.134483658049,0.4644665619,0.467877094972,0.458938547486,0.243089832182,0.238,0.243063696757,8.312996299
290,0.131988950582,0.132563712136,0.133479677444,0.481665793609,0.479399441341,0.475418994413,0.244560376638,0.236559139785,0.245176848875,8.627041598
300,0.124135567799,0.124615590848,0.125593412426,0.553605727257,0.545391061453,0.537430167598,0.27134102893,0.256849315068,0.265306122449,8.922925085
310,0.124135567799,0.124615590848,0.125593412426,0.553605727257,0.545391061453,0.537430167598,0.27134102893,0.256849315068,0.265306122449,9.217490984
320,0.124189563707,0.124660000546,0.12563658021,0.549851580234,0.54155027933,0.536592178771,0.270308519672,0.256090651558,0.264953478068,9.521422494
330,0.123799724384,0.1242619994,0.125264778484,0.556923345556,0.548184357542,0.541620111732,0.272818455366,0.258027522936,0.267083519428,9.818987081
340,0.123143638171,0.123609461357,0.124547620002,0.560939409813,0.547136871508,0.547206703911,0.272530015912,0.252449567723,0.267510167194,10.115373769
350,0.125319262802,0.125980720642,0.126706596215,0.538763750655,0.530377094972,0.524581005587,0.26389856486,0.24649859944,0.26,10.409599972
360,0.124809978034,0.125267478384,0.126251572512,0.541382922996,0.530027932961,0.530446927374,0.263770147162,0.246360582307,0.259144997796,10.698761627
